adsorption_measurement.adsorption_energy,adsorption_measurement.method.software,adsorption_measurement.method.exchange_correlation,adsorption_measurement.method.basis_set,adsorption_measurement.method.potentials,adsorption_measurement.method.is_spin_polarization,adsorption_measurement.method.is_zero_point_energy,adsorption_measurement.method.is_fixed_substrate,adsorption_measurement.adsorbate_species.formula,adsorption_measurement.adsorbate_species.smiles,adsorption_measurement.adsorbate_species.molecular_formula,adsorption_measurement.adsorbate_species.connectivity_smiles,adsorption_measurement.bulk_surface_property_set.termination,adsorption_measurement.bulk_surface_property_set.space_group,adsorption_measurement.bulk_surface_property_set.bulk_surface_material.name,adsorption_measurement.bulk_surface_property_set.lattice_constant.lattice_constant_1,adsorption_measurement.bulk_surface_property_set.lattice_constant.lattice_constant_2,adsorption_measurement.bulk_surface_property_set.lattice_constant.lattice_constant_3,adsorption_measurement.bulk_surface_property_set.facet.name,adsorption_measurement.bulk_surface_property_set.cell_symmetry.name,adsorption_measurement.adsorbate_fraction.numeric,adsorption_measurement.adsorbate_fraction.unit,adsorption_measurement.adsorption_site.site_name,adsorbate_num_atoms,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,double,triple,termination_atomic_num,facet_num
-5.79,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,S,[S],S,[S],Ir,Fm3m,Ir,3.837,,,(211),1x3,0.1111,Ir,h1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,211
-2.74,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,B,[B],B,[B],MgO,Fm-3m,MgO,4.21,,,(100),3x3,0.1111,Mg,t2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,100
-0.98,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Ca,[Ca],Ca,[Ca],MgO,Fm-3m,MgO,4.21,,,(100),3x3,0.1111,Mg,t2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.0,100
-0.35,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,COS,O=C=S,COS,[O][C][S],MgO,Fm-3m,MgO,4.21,,,(100),3x3,0.1111,Mg,b1(lr),3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10.0,100
-0.35,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,COS,O=C=S,COS,[O][C][S],MgO,Fm-3m,MgO,4.21,,,(100),3x3,0.1111,Mg,b1(ud),3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10.0,100
-1.29,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,HCOO,[O]C=O,HCOO,[O][CH][O],Au,Fm3m,Au,4.18,4.18,4.18,(111),2x2,0.25,Au,"top, bidentate",4,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,79.0,111
-2.08,Dacapo,PW91,plane wave,ultrasoft pseudopotential,False,True,False,CNH2,[C]N,CNH2,[C]N,Au,Fm3m,Au,4.18,4.18,4.18,(111),2x2,0.25,Au,fcc,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,111
-1.53,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,CNH2,[C]N,CNH2,[C]N,Au,Fm3m,Au,4.18,4.18,4.18,(111),2x2,0.25,Au,fcc,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,111
-1.43,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,HCO3,[O]C(=O)O,HCO3,[O][C]([O])O,Au,Fm3m,Au,4.18,4.18,4.18,(111),2x2,0.25,Au,top,5,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,79.0,111
-4.01,Dacapo,PW91,plane wave,ultrasoft pseudopotential,False,True,False,N,[N],N,[N],Pd,Fm3m,Pd,3.99,3.99,3.99,(111),2x2,0.25,Pd,fcc,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,111
-2.82,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,NH,[NH],NH,[NH],Pd,Fm3m,Pd,3.99,3.99,3.99,(111),2x2,0.25,Pd,fcc,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,111
-3.09,VASP,PW91,plane wave,ultrasoft pseudopotential,False,,False,NH2,[NH2],NH2,[NH2],Pt,fm3m,Pt,3.99,,,(111),2x2,0.25,Pt,bridge,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
-0.7,VASP,PW91,plane wave,ultrasoft pseudopotential,False,,False,NH3,N,NH3,N,Pt,fm3m,Pt,3.99,,,(111),2x2,0.25,Pt,top,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
-1.94,VASP,PW91,plane wave,ultrasoft pseudopotential,False,,False,NO,[N]=O,NO,[N][O],Pt,fm3m,Pt,3.99,,,(111),2x2,0.25,Pt,fcc,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,111
-0.31,VASP,PW91,plane wave,ultrasoft pseudopotential,False,,False,CH3OH,CO,CH3OH,CO,Pd,Fm3m,Pd,3.86,3.86,3.86,(111),2x2,0.25,Pd,atop,6,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,111
-2.46,VASP,PW91,plane wave,ultrasoft pseudopotential,False,,False,CHO,[CH]=O,CHO,[CH][O],Pd,Fm3m,Pd,3.86,3.86,3.86,(111),2x2,0.25,Pd,"η2-η1-C,O",3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46.0,111
-2.77,VASP,PW91,plane wave,ultrasoft pseudopotential,False,,False,H,[H],H,[H],Pd,Fm3m,Pd,3.86,3.86,3.86,(111),2x2,0.25,Pd,three-fold hollow,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,111
-0.45,VASP,PW91,plane wave,ultrasoft pseudopotential,False,,False,CH3OH,CO,CH3OH,CO,Pt,Fm3m,Pt,2.81,2.81,2.81,(111),2x2,0.25,Pt,atop,6,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
-0.51,VASP,PW91,plane wave,ultrasoft pseudopotential,False,,False,CH2O,C=O,CH2O,[CH2][O],Pt,Fm3m,Pt,2.81,2.81,2.81,(111),2x2,0.25,Pt,di-σ,4,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,111
-1.74,VASP,PW91,plane wave,ultrasoft pseudopotential,False,,False,CO,[C]#[O],CO,[C][O],Pt,Fm3m,Pt,2.81,2.81,2.81,(111),2x2,0.25,Pt,three-fold hollow,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78.0,111
-3.69,VASP,PW91,plane wave,projector augmented wave,True,,False,HCOO,[O]C=O,HCOO,[O][CH][O],Ni,,Ni,3.52,3.52,3.52,(110),2x3,0.1667,Ni,short bridge,4,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28.0,110
-0.71,VASP,PW91,plane wave,projector augmented wave,True,,False,HCOOH,OC=O,HCOOH,O[CH][O],Ni,,Ni,3.52,3.52,3.52,(110),2x3,0.1667,Ni,Atop,5,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28.0,110
-2.73,VASP,PW91,plane wave,projector augmented wave,True,,False,H,[H],H,[H],Ni,,Ni,3.52,3.52,3.52,(110),2x3,0.1667,Ni,pseudo-three-fold,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,110
-3.03,VASP,PW91,plane wave,projector augmented wave,True,,False,HCOO,[O]C=O,HCOO,[O][CH][O],Ni,Fm3m,Ni,3.52,3.52,3.52,(111),3x3,0.1111,Ni,bidentate,4,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28.0,111
-0.43,VASP,PW91,plane wave,projector augmented wave,True,,False,HCOOH,OC=O,HCOOH,O[CH][O],Ni,Fm3m,Ni,3.52,3.52,3.52,(111),3x3,0.1111,Ni,atop,5,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28.0,111
1.37,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,CH,[CH],CH,[CH],Co,,Co,2.51,2.51,2.51,(0001),2x2,0.0000,Co,,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,0001
-1.38,Crystal09,"B3LYP-VWN5, BSSE-corrected",Gaussian,effective core potential,,,True,CO,[C]#[O],CO,[C][O],Pt,,Pt,,,,(100),c(4x4),0.125,Pt,top,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78.0,100
-1.4,Crystal09,"B3LYP-VWN5, BSSE-corrected",Gaussian,effective core potential,,,True,CO,[C]#[O],CO,[C][O],Pt,,Pt,,,,(100),(2x2),0.25,Pt,top,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78.0,100
-1.56,Crystal09,"B3LYP-VWN5, BSSE-corrected",Gaussian,effective core potential,,,True,CO,[C]#[O],CO,[C][O],Ru,,Ru,,,,(0001),(3x3),0.1111,Ru,top,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.0,0001
-1.3,GPAW,BEEF-vdW,finite-difference grid,projector augmented wave,,,False,O,[O],O,[O],Zn,,ZnO,3.33,,5.32,(0001),,0.125,Zn,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0001
-3.98,GPAW,BEEF-vdW,finite-difference grid,projector augmented wave,,,False,CO3,[O]C(=O)[O],CO3,[O][C]([O])[O],Zn,,ZnO,3.33,,5.32,(0001),,0.125,Zn,,4,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30.0,0001
-1.5,GPAW,BEEF-vdW,finite-difference grid,projector augmented wave,,,False,OH,[OH],OH,[OH],Zn,,ZnO,3.33,,5.32,(0001),,0.125,Zn,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0001
-0.45,GPAW,BEEF-vdW,finite-difference grid,projector augmented wave,,,False,H2O,O,H2O,O,Zn,,ZnO,3.33,,5.32,(0001),,0.125,Zn,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0001
-2.21,VASP,PW91,plane wave,ultrasoft pseudopotential,False,,False,CO,[C]#[O],CO,[C][O],Ru,,Pt,3.991,,,(111),(√3x√3)R30°,0.3333,Ru,HCP,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.0,111
-0.46,VASP,PW91,plane wave,projector augmented wave,False,False,False,CH2OHCHOHCH2OH,OCC(CO)O,CH2OHCHOHCH2OH,OCC(CO)O,Pt,Fm3m,Pt,3.99,,,(111),4x4,0.0625,Pt,,14,8,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
-0.19,VASP,PW91,plane wave,projector augmented wave,False,False,False,CH2OHCHOHCHOH,OCC([CH]O)O,CH2OHCHOHCHOH,OCC([CH]O)O,Pt,Fm3m,Pt,3.99,,,(111),4x4,0.0625,Pt,,13,7,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
-0.07,VASP,PW91,plane wave,projector augmented wave,False,False,False,CH2OHCOHCHOH,OC[C]([CH]O)O,CH2OHCOHCHOH,OC[C]([CH]O)O,Pt,Fm3m,Pt,3.99,,,(111),4x4,0.0625,Pt,,12,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
0.11,VASP,PW91,plane wave,projector augmented wave,False,False,False,CH2OHCHOHCOH,OCC([C]O)O,CH2OHCHOHCOH,OCC([C]O)O,Pt,Fm3m,Pt,3.99,,,(111),4x4,0.0625,Pt,,12,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
0.49,VASP,PW91,plane wave,projector augmented wave,False,False,False,CH2OHCHOHC(O),[O][C]C(CO)O,CH2OHCHOHC(O),[O][C]C(CO)O,Pt,Fm3m,Pt,3.99,,,(111),4x4,0.0625,Pt,,11,5,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
0.7,VASP,PW91,plane wave,projector augmented wave,False,False,False,CH2OHC(O)CHOH,OC[C]([CH]O)[O],CH2OHC(O)CHOH,OC[C]([CH]O)[O],Pt,Fm3m,Pt,3.99,,,(111),4x4,0.0625,Pt,,11,5,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
0.57,VASP,PW91,plane wave,projector augmented wave,False,False,False,COHCHOHCOH,O[C]C([C]O)O,COHCHOHCOH,O[C]C([C]O)O,Pt,Fm3m,Pt,3.99,,,(111),4x4,0.0625,Pt,,10,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
0.82,VASP,PW91,plane wave,projector augmented wave,False,False,False,CHOHCOHCH(O),[O][CH][C]([CH]O)O,CHOHCOHCH(O),[O][CH][C]([CH]O)O,Pt,Fm3m,Pt,3.99,,,(111),4x4,0.0625,Pt,,10,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
0.82,VASP,PW91,plane wave,projector augmented wave,False,False,False,CHOHCOHC(O),[O][C][C]([CH]O)O,CHOHCOHC(O),[O][C][C]([CH]O)O,Pt,Fm3m,Pt,3.99,,,(111),4x4,0.0625,Pt,,9,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
2.45,VASP,PW91,plane wave,projector augmented wave,False,False,False,C(O)C(O)C(O),[O][C][C]([C][O])[O],C(O)C(O)C(O),[O][C][C]([C][O])[O],Pt,Fm3m,Pt,3.99,,,(111),4x4,0.0625,Pt,,6,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
-3.47,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Cl,[Cl],Cl,[Cl],Ag,Fm3m,Ag,4.074,,,(211),1x3,0.1111,Ag,b1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,211
-0.37,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,HCl,Cl,HCl,Cl,Cu,Fm3m,Cu,3.567,,,(100),3x3,0.1111,Cu,4f,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,100
-2.23,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Na,[Na],Na,[Na],Cu,Fm3m,Cu,3.567,,,(100),3x3,0.1111,Cu,4f,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,100
-0.51,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,COS,O=C=S,COS,[O][C][S],Cu,Fm3m,Cu,3.567,,,(111),3x3,0.1111,Cu,f(lr),3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,29.0,111
-0.51,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,COS,O=C=S,COS,[O][C][S],Cu,Fm3m,Cu,3.567,,,(111),3x3,0.1111,Cu,h(lr),3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,29.0,111
-3.29,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Fe,[Fe],Fe,[Fe],Cu,Fm3m,Cu,3.567,,,(111),3x3,0.1111,Cu,f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29.0,111
-0.71,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,H2S,S,H2S,S,Cu,Fm3m,Cu,3.567,,,(111),3x3,0.1111,Cu,t,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,111
-0.3,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,HCN,C#N,HCN,[CH][N],Cu,Fm3m,Cu,3.567,,,(111),3x3,0.1111,Cu,b(diag),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,111
-0.3,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,HCN,C#N,HCN,[CH][N],Cu,Fm3m,Cu,3.567,,,(111),3x3,0.1111,Cu,f(diag),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,111
-0.3,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,HCN,C#N,HCN,[CH][N],Cu,Fm3m,Cu,3.567,,,(111),3x3,0.1111,Cu,h(diag),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,111
-0.3,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,HCN,C#N,HCN,[CH][N],Cu,Fm3m,Cu,3.567,,,(111),3x3,0.1111,Cu,t(diag),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,111
-0.3,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,HCN,C#N,HCN,[CH][N],Cu,Fm3m,Cu,3.567,,,(111),3x3,0.1111,Cu,b(lr),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,111
-0.3,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,HCN,C#N,HCN,[CH][N],Cu,Fm3m,Cu,3.567,,,(111),3x3,0.1111,Cu,f(lr),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,111
-0.3,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,HCN,C#N,HCN,[CH][N],Cu,Fm3m,Cu,3.567,,,(111),3x3,0.1111,Cu,h(lr),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,111
-0.3,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,HCN,C#N,HCN,[CH][N],Cu,Fm3m,Cu,3.567,,,(111),3x3,0.1111,Cu,t(lr),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,111
-0.3,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,HCN,C#N,HCN,[CH][N],Cu,Fm3m,Cu,3.567,,,(111),3x3,0.1111,Cu,b(ud),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,111
-0.3,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,HCN,C#N,HCN,[CH][N],Cu,Fm3m,Cu,3.567,,,(111),3x3,0.1111,Cu,f(ud),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,111
-1.7,Dacapo,PW91,plane wave,ultrasoft pseudopotential,False,True,False,OH,[OH],OH,[OH],Au,Fm3m,Au,4.18,4.18,4.18,(111),2x2,0.25,Au,bridge,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,111
0.06,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,NO,[N]=O,NO,[N][O],Au,Fm3m,Au,4.18,4.18,4.18,(111),2x2,0.25,Au,top,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,79.0,111
-3.55,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,N,[N],N,[N],Pd,Fm3m,Pd,3.99,3.99,3.99,(111),2x2,0.25,Pd,fcc,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,111
-4.66,Dacapo,PW91,plane wave,ultrasoft pseudopotential,False,True,False,S,[S],S,[S],Pd,Fm3m,Pd,3.99,3.99,3.99,(111),2x2,0.25,Pd,fcc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,111
-4.12,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,S,[S],S,[S],Pd,Fm3m,Pd,3.99,3.99,3.99,(111),2x2,0.25,Pd,fcc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,111
0.08,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,N2,N#N,N2,[N][N],Pd,Fm3m,Pd,3.99,3.99,3.99,(111),2x2,0.25,Pd,top,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.0,111
-2.75,GPAW,RPBE,,projector augmented wave,,,False,CH2CH,[CH]=C,CH2CH,[CH][CH2],Mo,,Mo2C,4.839,6.173,5.322,(001),1x1,0.25,Mo,H_C(l),5,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42.0,001
-2.72,Dacapo,PW91,plane wave,ultrasoft pseudopotential,False,True,False,H,[H],H,[H],Pt,Fm3m,Pt,4.0,4.0,4.0,(111),2x2,0.25,Pt,fcc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
-3.14,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,H,[H],H,[H],Ta,,Ta,,,,(110),2x2,0.25,Ta,3-fold hollow,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,110
-0.27,GPAW,RPBE,finite-difference grid,projector augmented wave,,,False,CO,[C]#[O],CO,[C][O],Zn,,ZnO,3.35,,5.32,(0001),,0.125,Zn,,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.0,0001
1.61,VASP,PW91,plane wave,projector augmented wave,False,False,False,CH2(O)CHOHCH2(O),[O]CC(C[O])O,CH2(O)CHOHCH2(O),[O]CC(C[O])O,Pt,Fm3m,Pt,3.99,,,(111),4x4,0.0625,Pt,,10,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
0.83,VASP,PW91,plane wave,projector augmented wave,False,False,False,CH2OHCH(O)COH,OCC([C]O)[O],CH2OHCH(O)COH,OCC([C]O)[O],Pt,Fm3m,Pt,3.99,,,(111),4x4,0.0625,Pt,,11,5,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
1.08,VASP,PW91,plane wave,projector augmented wave,False,False,False,COHCOHC(O),[O][C][C]([C]O)O,COHCOHC(O),[O][C][C]([C]O)O,Pt,Fm3m,Pt,3.99,,,(111),4x4,0.0625,Pt,,8,2,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
1.85,VASP,PW91,plane wave,projector augmented wave,False,False,False,COHC(O)C(O),[O][C][C]([C]O)[O],COHC(O)C(O),[O][C][C]([C]O)[O],Pt,Fm3m,Pt,3.99,,,(111),4x4,0.0625,Pt,,7,1,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
-3.49,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Fe,[Fe],Fe,[Fe],Ag,Fm3m,Ag,4.074,,,(211),1x3,0.1111,Ag,h5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0,211
-0.51,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,COS,O=C=S,COS,[O][C][S],Cu,Fm3m,Cu,3.567,,,(111),3x3,0.1111,Cu,b(lr),3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,29.0,111
-2.6,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Na,[Na],Na,[Na],Cu,Fm3m,Cu,3.567,,,(211),1x3,0.1111,Cu,h5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,211
